"make","model","length","year","price","url"
"Beneteau","44 ft 2010 Beneteau Oceanis 46","44","2010","229116","https://au.yachtworld.com/boats/2010/beneteau-oceanis-46-3608555/"
"Beneteau","44 ft 2005 Beneteau First 44.7","44","2005","230839","https://au.yachtworld.com/boats/2005/beneteau-first-44-7-3562936/"
"Beneteau","45 ft 2008 Beneteau Oceanis 46","45","2008","231571","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3101744/"
"Beneteau","42 ft 2006 Beneteau 423","42","2006","233705","https://au.yachtworld.com/boats/2006/beneteau-423-3250311/"
"Beneteau","43 ft 2008 Beneteau 43 Oceanis","43","2008","233856","https://au.yachtworld.com/boats/2008/beneteau-43-oceanis-3536911/"
"Beneteau","39 ft 2007 Beneteau Oceanis 40","39","2007","233856","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-3590366/"
"Beneteau","50 ft 2007 Beneteau Oceanis 50","50","2007","234025","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3645039/"
"Beneteau","44 ft 2007 Beneteau Oceanis 46","44","2007","235662","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3518842/"
"Beneteau","53 ft 2006 Beneteau Oceanis 523 Clipper","53","2006","237299","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-523-3008813/"
"Beneteau","51 ft 2007 Beneteau Cyclades 50.5","51","2007","237299","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-5-2718291/"
"Beneteau","51 ft 2008 Beneteau Cyclades 50.5","51","2008","237299","https://au.yachtworld.com/boats/2008/beneteau-cyclades-50-5-3541411/"
"Beneteau","50 ft 1998 Beneteau 50","50","1998","237299","https://au.yachtworld.com/boats/1998/beneteau-50-3210803/"
"Beneteau","49 ft 1997 Beneteau 50","49","1997","237299","https://au.yachtworld.com/boats/1997/beneteau-50-3561533/"
"Beneteau","40 ft 2010 Beneteau 40","40","2010","238383","https://au.yachtworld.com/boats/2010/beneteau-40-3243677/"
"Beneteau","41 ft 2009 Beneteau First 40","41","2009","239000","https://au.yachtworld.com/boats/2009/beneteau-first-40-3597871/"
"Beneteau","50 ft 2002 Beneteau 50","50","2002","239891","https://au.yachtworld.com/boats/2002/beneteau-50-3054186/"
"Beneteau","46 ft 1999 Beneteau Oceanis","46","1999","239891","https://au.yachtworld.com/boats/1999/beneteau-oceanis-3651813/"
"Beneteau","45 ft 2009 Beneteau Oceanis 46","45","2009","239891","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3494719/"
"Beneteau","42 ft 2007 Beneteau 423","42","2007","241249","https://au.yachtworld.com/boats/2007/beneteau-423-3558864/"
"Beneteau","40 ft 2006 Beneteau First 40.7","40","2006","241400","https://au.yachtworld.com/boats/2006/beneteau-first-40-7-3241371/"
"Beneteau","49 ft 2003 Beneteau Oceanis 50","49","2003","242208","https://au.yachtworld.com/boats/2003/beneteau-oceanis-50-3608926/"
"Beneteau","46 ft 2009 Beneteau Oceanis 46","46","2009","242208","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3156672/"
"Beneteau","47 ft 2007 Beneteau Oceanis 46","47","2007","243845","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3244732/"
"Beneteau","46 ft 2006 Beneteau Oceanis Clipper 473","46","2006","243845","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-473-3514609/"
"Beneteau","44 ft 2009 Beneteau First 45","44","2009","243845","https://au.yachtworld.com/boats/2009/beneteau-first-45-3647553/"
"Beneteau","44 ft 2007 Beneteau Oceanis 46","44","2007","243845","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3580978/"
"Beneteau","42 ft 2007 Beneteau Oceanis 46","42","2007","243845","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3245509/"
"Beneteau","50 ft 2000 Beneteau 50","50","2000","244436","https://au.yachtworld.com/boats/2000/beneteau-50-3600692/"
"Beneteau","51 ft 2009 Beneteau Cyclades 50","51","2009","245481","https://au.yachtworld.com/boats/2009/beneteau-cyclades-50-2719994/"
"Beneteau","48 ft 2008 Beneteau Oceanis 50","48","2008","245481","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3559980/"
"Beneteau","44 ft 2008 Beneteau FIRST 45","44","2008","245481","https://au.yachtworld.com/boats/2008/beneteau-first-45-3248641/"
"Beneteau","40 ft 2009 Beneteau First 40","40","2009","245481","https://au.yachtworld.com/boats/2009/beneteau-first-40-3055760/"
"Beneteau","43 ft 2008 Beneteau 43","43","2008","247435","https://au.yachtworld.com/boats/2008/beneteau-43-3615937/"
"Beneteau","42 ft 2006 Beneteau 423","42","2006","247435","https://au.yachtworld.com/boats/2006/beneteau-423-3652903/"
"Beneteau","55 ft 2006 Beneteau Oceanis 523","55","2006","248754","https://au.yachtworld.com/boats/2006/beneteau-oceanis-523-3470526/"
"Beneteau","42 ft 2006 Beneteau 423","42","2006","248793","https://au.yachtworld.com/boats/2006/beneteau-423-3565255/"
"Beneteau","42 ft 2006 Beneteau 423","42","2006","248793","https://au.yachtworld.com/boats/2006/beneteau-423-3573760/"
"Beneteau","50 ft 1996 Beneteau Farr model sloop","50","1996","248944","https://au.yachtworld.com/boats/1996/beneteau-farr-model-sloop-3607797/"
"Beneteau","44 ft 2006 Beneteau First 44.7","44","2006","248944","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3535390/"
"Beneteau","39 ft 2009 Beneteau Oceanis 40","39","2009","248944","https://au.yachtworld.com/boats/2009/beneteau-oceanis-40-3650118/"
"Beneteau","47 ft 2004 Beneteau 473","47","2004","250855","https://au.yachtworld.com/boats/2004/beneteau-473-2087671/"
"Beneteau","42 ft 2007 Beneteau 423","42","2007","250969","https://au.yachtworld.com/boats/2007/beneteau-423-3550467/"
"Beneteau","42 ft 2007 Beneteau 423","42","2007","250969","https://au.yachtworld.com/boats/2007/beneteau-423-3582731/"
"Beneteau","47 ft 2003 Beneteau Oceanis 473","47","2003","251961","https://au.yachtworld.com/boats/2003/beneteau-oceanis-473-2947518/"
"Beneteau","47 ft 2005 Beneteau Oceanis Clipper 473","47","2005","253226","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-473-3641490/"
"Beneteau","49 ft 2010 Beneteau Oceanis 50","49","2010","253664","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3597392/"
"Beneteau","44 ft 2009 Beneteau First 45","44","2009","253664","https://au.yachtworld.com/boats/2009/beneteau-first-45-3642475/"
"Beneteau","43 ft 2008 Beneteau Oceanis 43","43","2008","253664","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3249627/"
"Beneteau","46 ft 2002 Beneteau Oceanis 473","46","2002","254126","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-2425920/"
"Beneteau","49 ft 1999 Beneteau 50","49","1999","254225","https://au.yachtworld.com/boats/1999/beneteau-50-3595682/"
"Beneteau","46 ft 2008 Beneteau Oceanis 46","46","2008","254225","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3172197/"
"Beneteau","47 ft 2003 Beneteau America 473","47","2003","254979","https://au.yachtworld.com/boats/2003/beneteau-america-473-3541843/"
"Beneteau","44 ft 2005 Beneteau 44.7","44","2005","254979","https://au.yachtworld.com/boats/2005/beneteau-44-7-3571599/"
"Beneteau","43 ft 2008 Beneteau 43","43","2008","254979","https://au.yachtworld.com/boats/2008/beneteau-43-3569655/"
"Beneteau","43 ft 2008 Beneteau America 43","43","2008","255733","https://au.yachtworld.com/boats/2008/beneteau-america-43-3543403/"
"Beneteau","46 ft 2000 Beneteau 461","46","2000","256337","https://au.yachtworld.com/boats/2000/beneteau-oceanis-461-3167637/"
"Beneteau","46 ft 1999 Beneteau Oceanis 461","46","1999","256337","https://au.yachtworld.com/boats/1999/beneteau-oceanis-461-2779610/"
"Beneteau","44 ft 2005 Beneteau First 44.7","44","2005","256337","https://au.yachtworld.com/boats/2005/beneteau-first-44-7-3549763/"
"Beneteau","44 ft 2009 Beneteau First 45","44","2009","256488","https://au.yachtworld.com/boats/2009/beneteau-first-45-3595721/"
"Beneteau","47 ft 2002 Beneteau First 47.7","47","2002","257408","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-3647861/"
"Beneteau","48 ft 2007 Beneteau Oceanis 50","48","2007","258574","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3052352/"
"Beneteau","47 ft 2001 Beneteau First 47.7","47","2001","258635","https://au.yachtworld.com/boats/2001/beneteau-first-47-7-3554682/"
"Beneteau","46 ft 2006 Beneteau Oceanis 473","46","2006","258635","https://au.yachtworld.com/boats/2006/beneteau-oceanis-473-3151841/"
"Beneteau","40 ft 2009 Beneteau 40","40","2009","258751","https://au.yachtworld.com/boats/2009/beneteau-40-3134131/"
"Beneteau","49 ft 2006 Beneteau Oceanis 50","49","2006","260210","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3641715/"
"Beneteau","47 ft 2007 Beneteau Oceanis 46","47","2007","260210","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3466884/"
"Beneteau","50 ft 2000 Beneteau 50","50","2000","261847","https://au.yachtworld.com/boats/2000/beneteau-50-2787169/"
"Beneteau","50 ft 2010 Beneteau Oceanis 50","50","2010","261847","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3598115/"
"Beneteau","50 ft 2006 Beneteau Oceanis 50","50","2006","261847","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3003726/"
"Beneteau","50 ft 2008 Beneteau Oceanis 50","50","2008","261847","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3161248/"
"Beneteau","50 ft 2006 Beneteau Oceanis 50","50","2006","261847","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3150193/"
"Beneteau","49 ft 2006 Beneteau Oceanis 50","49","2006","261847","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3509132/"
"Beneteau","48 ft 2006 Beneteau Oceanis 50","48","2006","261847","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-2720013/"
"Beneteau","47 ft 2007 Beneteau Oceanis 46","47","2007","261847","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3136317/"
"Beneteau","51 ft 2007 Beneteau Cyclades 50","51","2007","263881","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-3589343/"
"Beneteau","44 ft 2006 Beneteau First 44.7","44","2006","263881","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3238098/"
"Beneteau","50 ft 2000 Beneteau Bruce Farr 50","50","2000","264031","https://au.yachtworld.com/boats/2000/beneteau-bruce-farr-50-3611630/"
"Beneteau","49 ft 2007 Beneteau Oceanis 50","49","2007","265938","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3555088/"
"Beneteau","47 ft 2002 Beneteau Oceanis 473","47","2002","266898","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-3596444/"
"Beneteau","44 ft 2008 Beneteau FIRST 45","44","2008","267256","https://au.yachtworld.com/boats/2008/beneteau-first-45-3525692/"
"Beneteau","49 ft 2010 Beneteau Oceanis 50","49","2010","268393","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3610164/"
"Beneteau","48 ft 2007 Beneteau Oceanis 50","48","2007","268393","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3580966/"
"Beneteau","48 ft 2010 Beneteau Oceanis 50","48","2010","268393","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3650294/"
"Beneteau","50 ft 2002 Beneteau 50","50","2002","270029","https://au.yachtworld.com/boats/2002/beneteau-50-3605631/"
"Beneteau","49 ft 2008 Beneteau Oceanis 50","49","2008","270029","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3617514/"
"Beneteau","49 ft 2007 Beneteau Oceanis 50","49","2007","270029","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3481093/"
"Beneteau","49 ft 2002 Beneteau 50","49","2002","270029","https://au.yachtworld.com/boats/2002/beneteau-50-3605003/"
"Beneteau","47 ft 2004 Beneteau 473","47","2004","270066","https://au.yachtworld.com/boats/2004/beneteau-473-3240661/"
"Beneteau","47 ft 2003 Beneteau 473","47","2003","270066","https://au.yachtworld.com/boats/2003/beneteau-473-3581180/"
"Beneteau","47 ft 2001 Beneteau 473","47","2001","270066","https://au.yachtworld.com/boats/2001/beneteau-473-3504379/"
"Beneteau","47 ft 2002 Beneteau 473 Two Cabin","47","2002","270066","https://au.yachtworld.com/boats/2002/beneteau-473-3570697/"
"Beneteau","47 ft 2005 Beneteau First 47.7","47","2005","270066","https://au.yachtworld.com/boats/2005/beneteau-first-47-7-2990483/"
"Beneteau","47 ft 2002 Beneteau 473","47","2002","270821","https://au.yachtworld.com/boats/2002/beneteau-473-3563728/"
"Beneteau","44 ft 2006 Beneteau First 44.7","44","2006","271230","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3226951/"
"Beneteau","51 ft 2008 Beneteau Cyclades 51.5","51","2008","271424","https://au.yachtworld.com/boats/2008/beneteau-cyclades-51-5-3649028/"
"Beneteau","47 ft 2002 Beneteau 473","47","2002","271424","https://au.yachtworld.com/boats/2002/beneteau-473-3539920/"
"Beneteau","47 ft 2002 Beneteau First 47.7","47","2002","271424","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-3606500/"
"Beneteau","47 ft 2006 Beneteau Oceanis 46","47","2006","271575","https://au.yachtworld.com/boats/2006/beneteau-oceanis-46-3520731/"
"Beneteau","44 ft 2006 Beneteau First 44.7","44","2006","272643","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3191880/"
"Beneteau","50 ft 2007 Beneteau Oceanis 50","50","2007","273280","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3589415/"
"Beneteau","50 ft 2007 Beneteau Oceanis 50","50","2007","273671","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3514463/"
"Beneteau","47 ft 2005 Beneteau 473","47","2005","275347","https://au.yachtworld.com/boats/2005/beneteau-473-3163510/"
"Beneteau","53 ft 2007 Beneteau Oceanis 523","53","2007","276576","https://au.yachtworld.com/boats/2007/beneteau-oceanis-523-3573711/"
"Beneteau","48 ft 2006 Beneteau Oceanis 50","48","2006","276576","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3550826/"
"Beneteau","48 ft 2008 Beneteau Oceanis 50","48","2008","276576","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3215784/"
"Beneteau","48 ft 2006 Beneteau Oceanis 50","48","2006","276576","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3554204/"
"Beneteau","45 ft 2008 Beneteau FIRST 45","45","2008","277885","https://au.yachtworld.com/boats/2008/beneteau-first-45-3616286/"
"Beneteau","54 ft 2009 Beneteau Oceanis 54","54","2009","278212","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-2791046/"
"Beneteau","50 ft 2006 Beneteau Oceanis 50","50","2006","278212","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3024632/"
"Beneteau","48 ft 2007 Beneteau Oceanis 50","48","2007","278212","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3645075/"
"Beneteau","46 ft 2010 Beneteau First 45","46","2010","278212","https://au.yachtworld.com/boats/2010/beneteau-first-45-3227091/"
"Beneteau","44 ft 2008 Beneteau Oceanis 46","44","2008","278212","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3594326/"
"Beneteau","46 ft 2002 Beneteau 473","46","2002","278365","https://au.yachtworld.com/boats/2002/beneteau-473-3612888/"
"Beneteau","43 ft 2010 Beneteau 43","43","2010","279119","https://au.yachtworld.com/boats/2010/beneteau-43-3647382/"
"Beneteau","50 ft 2009 Beneteau Oceanis 50","50","2009","283546","https://au.yachtworld.com/boats/2009/beneteau-oceanis-50-2287603/"
"Beneteau","50 ft 2008 Beneteau Oceanis 50","50","2008","283546","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3571410/"
"Beneteau","50 ft 2003 Beneteau Oceanis 50","50","2003","285154","https://au.yachtworld.com/boats/2003/beneteau-oceanis-50-3621424/"
"Beneteau","47 ft 2002 Beneteau 473","47","2002","285154","https://au.yachtworld.com/boats/2002/beneteau-473-3651868/"
"Beneteau","44 ft 2006 Beneteau First 44.7","44","2006","285154","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3529013/"
"Beneteau","46 ft 2007 Beneteau 46","46","2007","285908","https://au.yachtworld.com/boats/2007/beneteau-46-3648656/"
"Beneteau","49 ft 2007 Beneteau Oceanis 50","49","2007","286313","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3130951/"
"Beneteau","52 ft 2006 Beneteau Oceanis Clipper 523","52","2006","286395","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-523-3070349/"
"Beneteau","49 ft 2007 Beneteau Oceanis 50","49","2007","286395","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3648427/"
"Beneteau","49 ft 2007 Beneteau FIRST 50","49","2007","286395","https://au.yachtworld.com/boats/2007/beneteau-first-50-3600929/"
"Beneteau","44 ft 2008 Beneteau FIRST 45","44","2008","286395","https://au.yachtworld.com/boats/2008/beneteau-first-45-2934061/"
"Beneteau","44 ft 2008 Beneteau Oceanis 46","44","2008","286395","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3586275/"
"Beneteau","44 ft 2008 Beneteau First 45","44","2008","286395","https://au.yachtworld.com/boats/2008/beneteau-first-45-3603557/"
"Beneteau","41 ft 2004 Beneteau Oceanis Clipper 423","41","2004","288031","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-423-1784174/"
"Beneteau","49 ft 2006 Beneteau Oceanis 50","49","2006","288435","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3619543/"
"Beneteau","51 ft 2007 Beneteau Oceanis 523 Clipper","51","2007","291304","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-523-3559278/"
"Beneteau","49 ft 1998 Beneteau 50","49","1998","292444","https://au.yachtworld.com/boats/1998/beneteau-50-3139294/"
"Beneteau","54 ft 2009 Beneteau Oceanis 54","54","2009","292941","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-2545580/"
"Beneteau","50 ft 2002 Beneteau 50","50","2002","292941","https://au.yachtworld.com/boats/2002/beneteau-50-3149629/"
"Beneteau","50 ft 2002 Beneteau 50","50","2002","292941","https://au.yachtworld.com/boats/2002/beneteau-50-3581335/"
"Beneteau","49 ft 2009 Beneteau Oceanis 46","49","2009","292941","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3581319/"
"Beneteau","50 ft 2003 Beneteau 50","50","2003","293314","https://au.yachtworld.com/boats/2003/beneteau-50-3588044/"
"Beneteau","58 ft 2007 Beneteau Oceanis 523 Clipper","58","2007","294206","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-523-3496620/"
"Beneteau","53 ft 2005 Beneteau Oceanis Clipper 523","53","2005","294206","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3503627/"
"Beneteau","46 ft 2008 Beneteau America 46","46","2008","294206","https://au.yachtworld.com/boats/2008/beneteau-america-46-3542268/"
"Beneteau","53 ft 2007 Beneteau Oceanis 523 Clipper","53","2007","294578","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-523-3085432/"
"Beneteau","46 ft 2008 Beneteau 46 - two stateroom","46","2008","299487","https://au.yachtworld.com/boats/2008/beneteau-46-two-stateroom-3520083/"
"Beneteau","47 ft 2004 Beneteau 473","47","2004","300241","https://au.yachtworld.com/boats/2004/beneteau-473-3611237/"
"Beneteau","47 ft 2008 Beneteau Oceanis 46","47","2008","300241","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3505106/"
"Beneteau","46 ft 2008 Beneteau 46","46","2008","300241","https://au.yachtworld.com/boats/2008/beneteau-46-3566844/"
"Beneteau","50 ft 2006 Beneteau Oceanis 50","50","2006","300996","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-3651777/"
"Beneteau","52 ft 2005 Beneteau Oceanis 523 Clipper","52","2005","301124","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3555886/"
"Beneteau","50 ft 2004 Beneteau 50","50","2004","301599","https://au.yachtworld.com/boats/2004/beneteau-50-3552178/"
"Beneteau","50 ft 2007 Beneteau 50","50","2007","301599","https://au.yachtworld.com/boats/2007/beneteau-50-3598532/"
"Beneteau","43 ft 2008 Beneteau Oceanis 43","43","2008","301599","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3653177/"
"Beneteau","47 ft 2005 Beneteau 473","47","2005","301750","https://au.yachtworld.com/boats/2005/beneteau-473-3485098/"
"Beneteau","48 ft 2007 Beneteau Oceanis 50","48","2007","301942","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3609481/"
"Beneteau","53 ft 2005 Beneteau Oceanis 523","53","2005","302760","https://au.yachtworld.com/boats/2005/beneteau-oceanis-523-3640186/"
"Beneteau","53 ft 2005 Beneteau Oceanis 523","53","2005","302760","https://au.yachtworld.com/boats/2005/beneteau-oceanis-523-3606782/"
"Beneteau","53 ft 2005 Beneteau Oceanis 523 Clipper","53","2005","302760","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3646063/"
"Beneteau","51 ft 2006 Beneteau Oceanis 523 B","51","2006","302760","https://au.yachtworld.com/boats/2006/beneteau-oceanis-523-b-3191362/"
"Beneteau","50 ft 2010 Beneteau Oceanis 50","50","2010","302760","https://au.yachtworld.com/boats/2010/beneteau-oceanis-50-3605547/"
"Beneteau","49 ft 2007 Beneteau First 50","49","2007","307670","https://au.yachtworld.com/boats/2007/beneteau-first-50-3474897/"
"Beneteau","51 ft 2007 Beneteau Oceanis 523","51","2007","309306","https://au.yachtworld.com/boats/2007/beneteau-oceanis-523-3643770/"
"Beneteau","46 ft 2008 Beneteau Oceanis 46","46","2008","312311","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3549098/"
"Beneteau","47 ft 2003 Beneteau 473","47","2003","315329","https://au.yachtworld.com/boats/2003/beneteau-473-3597511/"
"Beneteau","46 ft 2008 Beneteau 46","46","2008","316687","https://au.yachtworld.com/boats/2008/beneteau-46-3565995/"
"Beneteau","46 ft 2008 Beneteau America 46","46","2008","316838","https://au.yachtworld.com/boats/2008/beneteau-america-46-3593607/"
"Beneteau","52 ft 2005 Beneteau Oceanis 523","52","2005","319126","https://au.yachtworld.com/boats/2005/beneteau-oceanis-523-2934072/"
"Beneteau","50 ft 2007 Beneteau First 50","50","2007","319126","https://au.yachtworld.com/boats/2007/beneteau-first-50-2835021/"
"Beneteau","53 ft 2005 Beneteau Oceanis Clipper 523","53","2005","324035","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3188914/"
"Beneteau","49 ft 2007 Beneteau FIRST 50","49","2007","324035","https://au.yachtworld.com/boats/2007/beneteau-first-50-3562290/"
"Beneteau","43 ft 2007 Beneteau First 50","43","2007","324035","https://au.yachtworld.com/boats/2007/beneteau-first-50-3481820/"
"Beneteau","49 ft 2008 Beneteau 49","49","2008","318755","https://au.yachtworld.com/boats/2008/beneteau-49-3229442/"
"Beneteau","49 ft 2007 Beneteau 49","49","2007","324381","https://au.yachtworld.com/boats/2007/beneteau-49-3462303/"
"Beneteau","46 ft 2009 Beneteau 46","46","2009","325118","https://au.yachtworld.com/boats/2009/beneteau-46-3602798/"
"Beneteau","55 ft 2009 Beneteau Oceanis 54","55","2009","325672","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3646946/"
"Beneteau","54 ft 2010 Beneteau Oceanis 54","54","2010","325672","https://au.yachtworld.com/boats/2010/beneteau-oceanis-54-3619228/"
"Beneteau","49 ft 2008 Beneteau Oceanis 50","49","2008","325672","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3549761/"
"Beneteau","54 ft 2010 Beneteau Oceanis 54","54","2010","326490","https://au.yachtworld.com/boats/2010/beneteau-oceanis-54-3600222/"
"Beneteau","54 ft 2009 Beneteau Oceanis 54","54","2009","327308","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-2719787/"
"Beneteau","54 ft 2009 Beneteau Oceanis 54","54","2009","327308","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3248047/"
"Beneteau","47 ft 2002 Beneteau 473","47","2002","330416","https://au.yachtworld.com/boats/2002/beneteau-473-2840989/"
"Beneteau","46 ft 2007 Beneteau 46","46","2007","330416","https://au.yachtworld.com/boats/2007/beneteau-46-3215739/"
"Beneteau","50 ft 2007 Beneteau Oceanis 50","50","2007","331925","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3117631/"
"Beneteau","44 ft 2006 Beneteau Oceanis 46","44","2006","331925","https://au.yachtworld.com/boats/2006/beneteau-oceanis-46-3595391/"
"Beneteau","54 ft 2009 Beneteau Oceanis 54","54","2009","335491","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3650437/"
"Beneteau","54 ft 2009 Beneteau Oceanis 54","54","2009","335491","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3468371/"
"Beneteau","54 ft 2009 Beneteau Oceanis 54 / VAT PAID","54","2009","335491","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-vat-paid-3609029/"
"Beneteau","51 ft 2007 Beneteau Oceanis 523","51","2007","335491","https://au.yachtworld.com/boats/2007/beneteau-oceanis-523-3610571/"
"Beneteau","45 ft 2008 Beneteau FIRST 45","45","2008","336526","https://au.yachtworld.com/boats/2008/beneteau-first-45-3565965/"
"Beneteau","50 ft 2000 Beneteau 50","50","2000","339469","https://au.yachtworld.com/boats/2000/beneteau-50-3641045/"
"Beneteau","48 ft 2002 Beneteau 47.7","48","2002","339469","https://au.yachtworld.com/boats/2002/beneteau-47-7-3621116/"
"Beneteau","53 ft 2009 Beneteau Oceanis 54","53","2009","340810","https://au.yachtworld.com/boats/2009/beneteau-oceanis-54-3561446/"
"Beneteau","52 ft 2007 Beneteau Oceanis Clipper 523","52","2007","342037","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-523-3645397/"
"Beneteau","46 ft 2010 Beneteau America 46","46","2010","342116","https://au.yachtworld.com/boats/2010/beneteau-america-46-2817223/"
"Beneteau","53 ft 2006 Beneteau Oceanis 523 Clipper","53","2006","343674","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-523-2726163/"
"Beneteau","52 ft 2005 Beneteau Oceanis 523 Clipper","52","2005","344846","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3619162/"
"Beneteau","54 ft 2009 Beneteau Oceanis","54","2009","345504","https://au.yachtworld.com/boats/2009/beneteau-oceanis-2820742/"
"Beneteau","47 ft 2005 Beneteau 473","47","2005","346862","https://au.yachtworld.com/boats/2005/beneteau-473-3647815/"
"Beneteau","46 ft 2008 Beneteau 46","46","2008","346862","https://au.yachtworld.com/boats/2008/beneteau-46-3562579/"
"Beneteau","46 ft 2008 Beneteau 461","46","2008","346862","https://au.yachtworld.com/boats/2008/beneteau-oceanis-461-3565312/"
"Beneteau","46 ft 2008 Beneteau America 46","46","2008","346862","https://au.yachtworld.com/boats/2008/beneteau-america-46-2800932/"
"Beneteau","53 ft 2005 Beneteau Oceanis 523 Clipper","53","2005","351011","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-523-3500934/"
"Beneteau","49 ft 2007 Beneteau 49","49","2007","354406","https://au.yachtworld.com/boats/2007/beneteau-49-3655133/"
"Beneteau","49 ft 2009 Beneteau 49","49","2009","354556","https://au.yachtworld.com/boats/2009/beneteau-49-3649059/"
"Beneteau","49 ft 2008 Beneteau FIRST 50","49","2008","360039","https://au.yachtworld.com/boats/2008/beneteau-first-50-3654344/"
