"model","length","year","price","url"
"40 ft 2000 Beneteau OCEANIS 411 CLIPPER","40","2000","118649","https://au.yachtworld.com/boats/2000/beneteau-oceanis-clipper-411-3218163/"
"39 ft 2003 Beneteau 393","39","2003","119191","https://au.yachtworld.com/boats/2003/beneteau-393-3645859/"
"43 ft 2006 Beneteau Cyclades 43.4","43","2006","119468","https://au.yachtworld.com/boats/2006/beneteau-cyclades-43-4-3136690/"
"38 ft 1997 Beneteau Oceanis","38","1997","119568","https://au.yachtworld.com/boats/1997/beneteau-oceanis-3555351/"
"39 ft 2003 Beneteau 393","39","2003","119780","https://au.yachtworld.com/boats/2003/Beneteau-393-3653789/Martinique-%28FR%29"
"40 ft 1999 Beneteau First 40.7","40","1999","119938","https://au.yachtworld.com/boats/1999/beneteau-first-40-7-3491913/"
"40 ft 1995 Beneteau 400","40","1995","119946","https://au.yachtworld.com/boats/1995/beneteau-400-3600598/"
"40 ft 1994 Beneteau M405","40","1994","119946","https://au.yachtworld.com/boats/1994/beneteau-m405-3522467/"
"40 ft 1995 Beneteau Oceanis 400","40","1995","119946","https://au.yachtworld.com/boats/1995/beneteau-oceanis-400-3154033/"
"38 ft 2001 Beneteau 381","38","2001","119946","https://au.yachtworld.com/boats/2001/beneteau-381-3460728/"
"43 ft 2006 Beneteau Cyclades 43.4","43","2006","120286","https://au.yachtworld.com/boats/2006/beneteau-cyclades-43-4-3060876/"
"41 ft 2000 Beneteau Oceanis 411","41","2000","120549","https://au.yachtworld.com/boats/2000/beneteau-oceanis-411-3552558/"
"40 ft 1999 Beneteau 400","40","1999","120549","https://au.yachtworld.com/boats/1999/beneteau-400-3552387/"
"40 ft 1997 Beneteau Oceanis 400","40","1997","120549","https://au.yachtworld.com/boats/1997/beneteau-oceanis-400-3526137/"
"40 ft 1996 Beneteau Oceanis 400","40","1996","120549","https://au.yachtworld.com/boats/1996/beneteau-oceanis-400-3533635/"
"38 ft 2001 Beneteau 381","38","2001","120549","https://au.yachtworld.com/boats/2001/beneteau-381-3618732/"
