"model","length","year","price","url"
"42 ft 2002 Island Packet 420","42","2002","436029","https://au.yachtworld.com/boats/2002/island-packet-420-3548573/"
"42 ft 2002 Island Packet 420","42","2002","436029","https://au.yachtworld.com/boats/2002/island-packet-420-3642932/"
"41 ft 2008 Island Packet SP Cruiser","41","2008","449608","https://au.yachtworld.com/boats/2008/island-packet-sp-cruiser-3644719/"
"41 ft 2007 Island Packet SP Cruiser","41","2007","452625","https://au.yachtworld.com/boats/2007/island-packet-sp-cruiser-3538879/"
"45 ft 2006 Island Packet 445","45","2006","453322","https://au.yachtworld.com/boats/2006/island-packet-445-3594078/"
"45 ft 2007 Island Packet 440","45","2007","456595","https://au.yachtworld.com/boats/2007/island-packet-440-3643289/"
"47 ft 2006 Island Packet 445","47","2006","462474","https://au.yachtworld.com/boats/2006/island-packet-445-3484275/"
"41 ft 2008 Island Packet SP Cruiser MotorSailer","41","2008","481291","https://au.yachtworld.com/boats/2008/island-packet-sp-cruiser-motorsailer-3180620/"
"45 ft 2005 Island Packet 445","45","2005","484309","https://au.yachtworld.com/boats/2005/island-packet-445-3652277/"
"48 ft 2007 Island Packet 465","48","2007","488873","https://au.yachtworld.com/boats/2007/island-packet-465-3065534/"
"41 ft 2010 Island Packet SP Cruiser","41","2010","489590","https://au.yachtworld.com/boats/2010/island-packet-sp-cruiser-3573090/"
"52 ft 2003 Island Packet 485","52","2003","490344","https://au.yachtworld.com/boats/2003/island-packet-485-3255899/"
"41 ft 2007 Island Packet SP Cruiser","41","2007","490344","https://au.yachtworld.com/boats/2007/island-packet-sp-cruiser-2864391/"
"51 ft 2006 Island Packet 485","51","2006","490963","https://au.yachtworld.com/boats/2006/island-packet-485-3573278/"
"45 ft 2006 Island Packet 440","45","2006","507328","https://au.yachtworld.com/boats/2006/island-packet-440-3554741/"
"45 ft 2006 Island Packet 440","45","2006","513874","https://au.yachtworld.com/boats/2006/island-packet-440-3214710/"
"44 ft 2006 Island Packet 440","44","2006","526554","https://au.yachtworld.com/boats/2006/island-packet-440-3534754/"
"46 ft 2008 Island Packet 440","46","2008","539716","https://au.yachtworld.com/boats/2008/island-packet-440-2653449/"
"46 ft 2010 Island Packet 465","46","2010","558238","https://au.yachtworld.com/boats/2010/island-packet-465-3583141/"
"48 ft 2003 Island Packet Island Packet 485","48","2003","572790","https://au.yachtworld.com/boats/2003/island-packet-island-packet-485-2304097/"
"46 ft 2008 Island Packet 440","46","2008","576870","https://au.yachtworld.com/boats/2008/island-packet-440-2717417/"
"45 ft 2008 Island Packet 440","45","2008","576870","https://au.yachtworld.com/boats/2008/island-packet-440-2749661/"
"48 ft 2005 Island Packet 485","48","2005","580718","https://au.yachtworld.com/boats/2005/island-packet-485-3515437/"
"46 ft 2009 Island Packet 460","46","2009","641219","https://au.yachtworld.com/boats/2009/island-packet-460-3513037/"
"48 ft 2004 Island Packet 485","48","2004","645745","https://au.yachtworld.com/boats/2004/island-packet-485-3577075/"
"48 ft 2003 Island Packet 485","48","2003","656307","https://au.yachtworld.com/boats/2003/island-packet-485-3616413/"
"46 ft 2010 Island Packet 465","46","2010","678938","https://au.yachtworld.com/boats/2010/island-packet-465-3144554/"
"48 ft 2007 Island Packet 485","48","2007","722692","https://au.yachtworld.com/boats/2007/island-packet-485-3646333/"
"48 ft 2005 Island Packet 485","48","2005","747960","https://au.yachtworld.com/boats/2005/island-packet-485-3204840/"
"51 ft 2009 Island Packet 485","51","2009","760992","https://au.yachtworld.com/boats/2009/island-packet-485-3536387/"
"52 ft 2009 Island Packet 485","52","2009","777357","https://au.yachtworld.com/boats/2009/island-packet-485-3612867/"
